Neighborhood,Year,Section,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Count
"Westwood                      ",2023,3301,Arson,1,0,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2023,9501,"Bench Warrant",0,0,0,2,0,0,0,0,0,0,0,0,2
"Westwood                      ",2022,9501,"Bench Warrant",0,0,2,0,0,0,0,0,2,0,0,2,6
"Westwood                      ",2021,9501,"Bench Warrant",6,4,0,0,0,0,0,0,0,2,0,0,12
"Westwood                      ",2020,9501,"Bench Warrant",1,0,0,0,0,0,0,0,0,2,4,0,7
"Westwood                      ",2022,3502,Burglary.,0,0,0,0,0,0,3,0,0,0,1,0,4
"Westwood                      ",2021,3502,Burglary.,0,0,0,1,0,0,1,0,0,0,2,0,4
"Westwood                      ",2020,3502,Burglary.,0,1,0,0,3,1,2,0,0,0,1,0,8
"Westwood                      ",2021,3714,"Careless Driving",1,0,2,1,0,0,2,0,0,0,0,0,6
"Westwood                      ",2020,9136,"Commitment to Await Requisition",0,0,0,0,0,0,0,0,0,0,0,2,2
"Westwood                      ",2021,7615(a)(3),"Computer Trespass - Alter/Erase Data",0,0,0,0,0,0,0,0,1,0,0,0,1
"Westwood                      ",2022,6301,"Corruption of Minors.",0,0,0,0,1,0,0,0,0,0,0,0,1
"Westwood                      ",2023,901,"Criminal Attempt",0,1,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,901,"Criminal Attempt",0,0,0,0,0,1,0,0,0,0,0,0,1
"Westwood                      ",2020,901,"Criminal Attempt",0,0,0,0,0,0,0,0,0,2,0,0,2
"Westwood                      ",2022,903,"Criminal Conspiracy.",0,0,1,0,0,0,0,1,0,0,0,0,2
"Westwood                      ",2020,903,"Criminal Conspiracy.",2,0,0,0,0,0,0,0,0,1,0,0,3
"Westwood                      ",2023,3304(a)(2),"CRIMINAL MISCHIEF- Tamper With Property (So As To Endanger Person or Property)",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,3304(a)(1),"CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2023,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",0,0,0,1,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",1,0,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",0,0,1,1,1,0,0,0,0,0,0,0,3
"Westwood                      ",2020,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",0,0,0,0,1,0,0,0,0,2,0,0,3
"Westwood                      ",2023,3304,"Criminal Mischief.",1,1,1,0,0,0,0,0,0,0,0,0,3
"Westwood                      ",2022,3304,"Criminal Mischief.",1,1,2,0,1,1,0,0,0,0,0,0,6
"Westwood                      ",2021,3304,"Criminal Mischief.",1,4,2,0,2,0,2,0,0,0,1,2,14
"Westwood                      ",2020,3304,"Criminal Mischief.",0,0,0,0,0,0,0,1,0,1,1,1,4
"Westwood                      ",2020,902,"Criminal Solicitation.",7,0,0,0,0,0,0,0,0,0,0,0,7
"Westwood                      ",2022,3503,"Criminal Trespass",0,0,0,0,1,0,0,0,0,0,0,0,1
"Westwood                      ",2021,3503,"Criminal Trespass",1,0,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,3503(a),"Criminal Trespass",0,0,0,0,0,0,0,0,0,0,0,2,2
"Westwood                      ",2022,3503(b.1),"Criminal Trespass - Simple Trespasser",0,0,0,0,0,0,0,0,0,0,2,0,2
"Westwood                      ",2020,3503(b.1),"Criminal Trespass - Simple Trespasser",0,0,0,0,0,0,3,0,0,0,0,0,3
"Westwood                      ",2020,2709(a.1)(1)(i),"Cyber Harassment Of A Child Through An Electronic Social Media Service: Disparaging Statement/Opinion",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2023,9496,"Dead on Arrival (DOA)",0,0,1,1,0,0,0,0,0,0,0,0,2
"Westwood                      ",2022,9496,"Dead on Arrival (DOA)",0,0,0,0,1,0,1,0,0,0,0,0,2
"Westwood                      ",2021,9496,"Dead on Arrival (DOA)",1,0,1,0,0,0,0,0,1,0,0,1,4
"Westwood                      ",2020,9496,"Dead on Arrival (DOA)",1,0,1,1,0,0,0,0,1,1,0,1,6
"Westwood                      ",2022,3503.B1I,"DEF. TRESPASS ACTUAL COMMUNICATION",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,"473.02 (b)","Deposit or Dump Trash",0,0,0,0,0,0,0,0,0,0,0,1,1
"Westwood                      ",2021,2707.1,"Discharge of a Firearm into Occupied Structure",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2022,5503(a)(4),"DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF",0,0,2,0,0,0,0,0,0,0,0,0,2
"Westwood                      ",2021,5503(a)(3),"DISORDERLY CONDUCT - OBSCENE LANG/GEST",0,0,0,0,0,0,0,0,2,0,0,0,2
"Westwood                      ",2023,5503(a)(2),"DISORDERLY CONDUCT - UNREASONABLE NOISE",2,0,0,0,0,0,0,0,0,0,0,0,2
"Westwood                      ",2021,5503(a)(2),"DISORDERLY CONDUCT - UNREASONABLE NOISE",0,0,0,0,0,2,0,0,0,0,0,0,2
"Westwood                      ",2022,5503,"Disorderly Conduct.",0,0,0,0,0,0,0,0,0,0,2,0,2
"Westwood                      ",2021,5503,"Disorderly Conduct.",0,0,1,0,1,0,2,0,0,0,2,0,6
"Westwood                      ",2020,5503,"Disorderly Conduct.",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2022,9492,"Dog Bite",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2021,1501,"Drivers Required to be Licensed.",0,3,1,2,0,0,0,0,0,0,0,0,6
"Westwood                      ",2021,3309,"Driving on Roadways Laned for Traffic.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,1543,"Driving While Operating Privilege is Suspended or Revoked.",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2021,1543,"Driving While Operating Privilege is Suspended or Revoked.",3,0,2,1,0,0,0,0,0,0,0,0,6
"Westwood                      ",2022,3802(a)(1),"DUI - General Impairment",0,0,0,0,0,0,2,0,2,0,0,0,4
"Westwood                      ",2021,3802(a)(1),"DUI - General Impairment",0,0,4,1,0,1,2,0,0,0,0,2,10
"Westwood                      ",2020,3802(a)(1),"DUI - General Impairment",0,0,0,0,0,0,0,0,0,2,0,0,2
"Westwood                      ",2021,3802(b),"DUI - High Rate of Alchol - BAC >=.10% <.16%",0,0,2,0,0,0,0,0,0,0,0,0,2
"Westwood                      ",2022,3802(c),"DUI - Highest Rate of Alcohol - BAC >= .16%",0,0,0,0,0,0,2,0,0,0,0,0,2
"Westwood                      ",2021,3802(c),"DUI - Highest Rate of Alcohol - BAC >= .16%",0,0,2,0,0,0,2,0,0,0,0,2,6
"Westwood                      ",2020,3802(c),"DUI - Highest Rate of Alcohol - BAC >= .16%",0,0,0,0,0,0,0,0,0,2,0,0,2
"Westwood                      ",2022,3744,"Duty to Give Information and Render Aid",0,0,0,0,0,0,1,0,0,0,0,0,1
"Westwood                      ",2021,3744,"Duty to Give Information and Render Aid",0,0,0,0,0,0,0,0,1,0,0,2,3
"Westwood                      ",2023,4304(a)(1),"Endangering Welfare of Children - Course of Conduct Enhanced",0,0,0,2,0,0,0,0,0,0,0,0,2
"Westwood                      ",2021,5121,Escape.,0,0,0,2,0,0,0,0,0,0,0,0,2
"Westwood                      ",2022,9015,"Failure To Appear/Arrest on Attachment Order",1,0,0,0,0,0,1,0,0,0,0,0,2
"Westwood                      ",2021,9015,"Failure To Appear/Arrest on Attachment Order",0,0,0,1,0,0,0,0,0,0,0,0,1
"Westwood                      ",2020,9015,"Failure To Appear/Arrest on Attachment Order",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,4915,"Failure to Comply with Megans Law",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2021,9488,"False  Burglar Alarm",0,1,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,4914(A),"False Identification to Law Enforcement",0,0,0,2,0,0,0,0,0,0,0,0,2
"Westwood                      ",2021,4906,"False Reports to Law Enforcement Authorities.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,6106,"Firearms not to be Carried without a License.",0,0,0,1,0,0,0,0,0,0,0,0,1
"Westwood                      ",2020,6106,"Firearms not to be Carried without a License.",2,0,0,0,0,0,0,0,0,0,0,0,2
"Westwood                      ",2021,3733,"Fleeing or Attempting to Elude Police Officer",0,3,0,2,0,0,0,0,0,0,0,0,5
"Westwood                      ",2022,4101,Forgery.,0,0,0,0,0,1,0,0,0,0,0,0,1
"Westwood                      ",2020,4101,Forgery.,1,1,0,0,0,0,0,0,0,0,0,0,2
"Westwood                      ",2023,9489,"Found Property",0,0,0,2,0,0,0,0,0,0,0,0,2
"Westwood                      ",2022,9489,"Found Property",0,0,0,0,0,0,2,0,0,1,0,0,3
"Westwood                      ",2021,9489,"Found Property",1,0,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2020,9489,"Found Property",0,1,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,4303,"General Lighting Requirements.",2,0,0,0,0,0,0,0,0,0,0,0,2
"Westwood                      ",2022,2709.A3,"HARASSMENT - COURSE OF CONDUCT W/NO LEGIT. PURPOSE",0,0,0,0,0,0,0,0,0,0,0,1,1
"Westwood                      ",2023,2709,"Harassment (Non-Specific)",0,0,0,1,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,2709,"Harassment (Non-Specific)",3,1,0,1,0,0,0,1,0,0,0,0,6
"Westwood                      ",2020,2709,"Harassment (Non-Specific)",0,0,0,1,1,0,0,0,0,0,0,0,2
"Westwood                      ",2020,2709(a)(2),"Harassment by Following Person in Public Place(s)",0,0,0,1,0,0,0,0,0,0,0,0,1
"Westwood                      ",2023,2709(a)(1),"Harassment by Physical Contact, or Attempts or Threats",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,2709(a)(1),"Harassment by Physical Contact, or Attempts or Threats",0,0,1,0,0,0,0,0,0,0,0,1,2
"Westwood                      ",2021,2709(a)(1),"Harassment by Physical Contact, or Attempts or Threats",0,0,1,1,1,0,0,0,0,0,0,0,3
"Westwood                      ",2020,2709(a)(1),"Harassment by Physical Contact, or Attempts or Threats",2,0,0,0,0,0,2,0,0,1,1,0,6
"Westwood                      ",2020,2709(a)(4),"Harassment Communicates Prohibited Acts",0,0,0,0,0,0,0,1,0,2,0,0,3
"Westwood                      ",2022,2709(a)(5),"Harassment Communicates Repeatedly in Anonymous Manner",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,2709(a)(5),"Harassment Communicates Repeatedly in Anonymous Manner",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2022,2709(a)(3),"Harassment No Legitimate Purpose",0,0,0,0,0,0,0,0,0,0,2,0,2
"Westwood                      ",2021,2709(a)(3),"Harassment No Legitimate Purpose",1,0,1,0,0,0,0,0,0,0,0,0,2
"Westwood                      ",2023,2709(a),Harassment.,0,0,0,1,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,2709(a),Harassment.,1,1,1,0,0,0,0,1,2,0,0,0,6
"Westwood                      ",2021,2709(a),Harassment.,1,0,1,0,0,0,0,1,0,0,0,0,3
"Westwood                      ",2020,2709(a),Harassment.,0,0,1,1,0,1,1,0,0,0,0,1,5
"Westwood                      ",2023,4120,"Identity Theft",0,1,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,4120,"Identity Theft",0,1,1,1,0,1,0,0,0,0,0,3,7
"Westwood                      ",2021,4120,"Identity Theft",0,1,5,0,0,1,2,0,1,1,0,0,11
"Westwood                      ",2020,4120,"Identity Theft",1,0,0,1,0,0,1,0,0,0,0,1,4
"Westwood                      ",2021,3746,"Immediate Notice of Accident to Police Department",0,0,0,0,0,0,0,0,0,0,0,2,2
"Westwood                      ",2022,9093,"Indirect Criminal Contempt",0,0,0,0,0,0,0,0,2,0,0,0,2
"Westwood                      ",2021,9093,"Indirect Criminal Contempt",0,1,0,0,1,2,2,0,1,0,0,0,7
"Westwood                      ",2020,9093,"Indirect Criminal Contempt",0,0,0,0,3,0,0,0,0,2,1,0,6
"Westwood                      ",2021,9491,"Industrial Accident",0,0,0,0,0,0,0,0,0,1,0,0,1
"Westwood                      ",2022,633.02(a),"License Required; 3 Months or Older",0,0,0,0,0,0,1,0,0,0,0,0,1
"Westwood                      ",2022,601.11(a),"Littering and Dumping; Any waste, dangerous or detrimental substance upon public property",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2021,601.11(a),"Littering and Dumping; Any waste, dangerous or detrimental substance upon public property",1,0,1,0,0,0,0,0,0,0,0,0,2
"Westwood                      ",2023,5506,"Loitering and Prowling at Night",1,0,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,5506,"Loitering and Prowling at Night",0,0,1,0,1,0,1,0,0,0,2,0,5
"Westwood                      ",2021,5506,"Loitering and Prowling at Night",0,0,0,0,0,0,1,0,0,0,0,0,1
"Westwood                      ",2020,5506,"Loitering and Prowling at Night",0,0,0,0,0,0,0,1,0,1,0,0,2
"Westwood                      ",2021,9504,"Lost Property",0,0,0,0,0,0,0,0,0,1,0,0,1
"Westwood                      ",2020,13(a)(31)(i),"Marijuana - Possess Small Amt for Personal Use",0,0,0,0,0,0,0,0,0,0,0,2,2
"Westwood                      ",2021,13(a)(31),"Marijuana: Possession Small Amount",1,0,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2020,13(a)(31),"Marijuana: Possession Small Amount",6,2,0,0,2,0,0,0,0,0,0,0,10
"Westwood                      ",2022,425.26,Miscellaneous,0,1,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,9123,"Miscellaneous Fire Other Investigation to Continue",0,0,1,1,1,0,0,0,0,1,0,0,4
"Westwood                      ",2022,9129,"Miscellaneous Investigation",0,0,0,0,1,0,0,0,1,1,0,0,3
"Westwood                      ",2021,9129,"Miscellaneous Investigation",0,0,1,0,0,1,0,0,0,0,1,1,4
"Westwood                      ",2022,029,"Missing Juvenile",0,0,0,0,1,0,0,1,0,0,0,0,2
"Westwood                      ",2021,029,"Missing Juvenile",0,1,0,0,0,1,0,1,0,0,0,0,3
"Westwood                      ",2020,029,"Missing Juvenile",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2022,9490,"Missing Persons (18 and Over)",0,0,0,0,0,0,1,0,1,0,0,0,2
"Westwood                      ",2020,9490,"Missing Persons (18 and Over)",0,0,0,0,0,0,2,0,0,0,0,0,2
"Westwood                      ",2022,5761,"Mobile Tracking Devices.",0,0,0,0,0,1,0,0,0,0,0,0,1
"Westwood                      ",2022,5532(a)(2),"Neglect of Animals - Neglect of Animals  Shelter/Protection  Bodily Injury",0,0,0,0,0,0,1,0,0,0,0,0,1
"Westwood                      ",2022,5532(a)(1),"Neglect of Animals - Neglect of Animals, Sustenance/Water, Bodily Injury ",0,0,0,0,0,0,1,0,0,0,0,0,1
"Westwood                      ",2022,9998,Overdose,1,0,1,0,0,1,0,0,0,0,0,0,3
"Westwood                      ",2021,9998,Overdose,0,2,1,0,0,1,1,0,1,1,0,0,7
"Westwood                      ",2020,9998,Overdose,0,0,1,1,1,0,2,1,1,0,2,0,9
"Westwood                      ",2022,9997,"Overdose Death",0,0,0,0,0,0,2,0,0,0,0,0,2
"Westwood                      ",2021,13(a)(32),"Paraphernalia - Use or Possession",2,0,2,0,0,0,2,0,0,2,0,2,10
"Westwood                      ",2020,13(a)(32),"Paraphernalia - Use or Possession",4,0,0,0,2,0,0,0,0,2,2,0,10
"Westwood                      ",2020,5902(e),"Patronizing a Prostitute",4,0,0,0,0,0,0,0,0,0,0,0,4
"Westwood                      ",2022,9134,"Pedestrian Hit by Vehicle/Non-Reportable Accident",0,1,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,4302,"Periods for Requiring Lighted Lamps.",0,0,0,0,0,0,0,0,2,0,0,0,2
"Westwood                      ",2020,6105(a)(1),"Persons not to possess, use, manufacture, control, sell or transfer firearms: Former convict enumerated in subsection (b)",2,0,0,0,2,0,0,0,0,0,0,0,4
"Westwood                      ",2023,9994,"PFA Service",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,9994,"PFA Service",0,0,0,0,0,1,0,0,0,0,0,1,2
"Westwood                      ",2022,9993,"PFA Service with Weapons Supplement",0,0,1,0,1,0,0,0,1,0,0,2,5
"Westwood                      ",2021,9993,"PFA Service with Weapons Supplement",0,0,0,0,1,0,0,0,0,0,0,0,1
"Westwood                      ",2020,9993,"PFA Service with Weapons Supplement",1,0,0,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,6110.1,"Possesion of Firearm by Minor",0,0,0,1,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,627.02(b)(i),"Possessing a small amount of marijuana",1,2,0,0,0,0,0,0,0,0,0,0,3
"Westwood                      ",2020,627.02(b)(i),"Possessing a small amount of marijuana",0,0,0,0,0,0,0,0,0,1,1,0,2
"Westwood                      ",2020,907,"Possessing Instruments of Crime.",10,0,0,0,0,0,0,0,0,0,0,0,10
"Westwood                      ",2021,13(a)(16),"Possession of Controlled Substance",4,0,2,0,0,0,2,0,0,2,0,2,12
"Westwood                      ",2020,13(a)(16),"Possession of Controlled Substance",4,0,0,0,0,0,0,0,0,2,2,0,8
"Westwood                      ",2020,13(a)(30),"Possession w/ Intent to Del. Controlled Substance",2,0,0,0,0,0,0,0,0,2,0,0,4
"Westwood                      ",2020,5902(a)(1),Prostitution,10,0,0,0,0,0,0,0,0,0,0,0,10
"Westwood                      ",2022,5505,"Public Drunkenness",0,0,2,0,0,0,0,0,0,0,2,0,4
"Westwood                      ",2021,5505,"Public Drunkenness",0,0,0,2,1,2,0,0,0,0,0,0,5
"Westwood                      ",2021,3925,"Receiving Stolen Property.",0,3,1,4,0,0,0,0,0,0,0,0,8
"Westwood                      ",2020,3925,"Receiving Stolen Property.",0,1,0,0,2,0,0,0,0,1,0,0,4
"Westwood                      ",2023,3736,"Reckless Driving",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2022,3736,"Reckless Driving",0,0,0,0,0,0,0,0,1,0,0,0,1
"Westwood                      ",2021,3736,"Reckless Driving",0,1,1,2,0,0,0,0,0,0,0,0,4
"Westwood                      ",2021,2705,"Recklessly Endangering Another Person.",0,0,0,4,0,0,0,1,0,0,0,0,5
"Westwood                      ",2021,9094,"Recovered Stolen Vehicle (OUTSIDE CITY)",1,0,0,0,0,0,0,0,1,0,0,0,2
"Westwood                      ",2022,1301,"Registration and Certificate of Title Required.",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2021,1301,"Registration and Certificate of Title Required.",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2021,1786,"Required Financial Responsibility.",0,0,1,0,0,0,0,0,0,0,0,0,1
"Westwood                      ",2023,5104,"Resisting Arrest or Other Law Enforcement.",2,0,0,0,0,0,0,0,0,0,0,0,2
"Westwood                      ",2022,5104,"Resisting Arrest or Other Law Enforcement.",0,0,0,0,0,0,0,0,0,0,2,0,2
"Westwood                      ",2021,5104,"Resisting Arrest or Other Law Enforcement.",2,0,0,2,0,2,0,0,0,0,0,0,6
"Westwood                      ",2020,5104,"Resisting Arrest or Other Law Enforcement.",0,0,0,0,2,0,0,0,0,0,0,0,2
"Westwood                      ",2020,3809(a),"Restriction on Alcoholic Beverages in Vehicle",0,0,0,0,0,0,0,0,0,2,0,0,2
"Westwood                      ",2022,3929,"Retail Theft.",0,1,2,0,0,1,0,0,0,0,0,0,4
"Westwood                      ",2020,3929,"Retail Theft.",0,0,0,0,0,0,0,1,0,0,0,0,1
"Westwood                      ",2022,3929(a)(1),"Retail Theft; takes possession of, carries away, or transfers displayed merchandise",0,0,0,0,0,0,0,0,0,0,0,2,2
"Westwood                      ",2020,3929(a)(1),"Retail Theft; takes possession of, carries away, or transfers displayed merchandise",0,0,0,2,2,0,0,1,0,1,0,0,6
"Westwood                      ",2020,3702,"Robbery of Motor Vehicle.",0,0,0,0,0,0,0,0,0,0,0,1,1
"Westwood                      ",2022,3701,Robbery.,0,0,0,0,1,0,0,0,1,0,0,0,2
"Westwood                      ",2021,3701,Robbery.,0,0,0,1,0,0,0,0,0,0,0,0,1
